,target,ids,date,flag,user,TweetText,Clean_TweetText
800492,4,1467916895,Mon Apr 06 22:48:03 PDT 2009,NO_QUERY,NicholeAurora,watching &quot;The Princess Bride&quot; I want a Wesley!!! ,watching quot princess bride quot want wesley
800493,4,1467916906,Mon Apr 06 22:48:03 PDT 2009,NO_QUERY,stuporstar,@lisaholmes you can buy my fiances duplex in Terwillegar ,lisaholmes fiances duplex terwillegar
800494,4,1467917110,Mon Apr 06 22:48:07 PDT 2009,NO_QUERY,brypie,@apleaforaaron i could really eat some cheese  i have a hankering for some austrian smoked cheese. YUM!,apleaforaaron could really cheese hankering austrian smoked cheese
800495,4,1467917121,Mon Apr 06 22:48:07 PDT 2009,NO_QUERY,aaalison,@ddlovato I am so FUCKING jealous of you girl. Have fun though  xxx,ddlovato fucking jealous girl though
800496,4,1467917197,Mon Apr 06 22:48:08 PDT 2009,NO_QUERY,Stereo_Skyline,@ThaStevieG my bunnys name was Lucy  you can go ahead and guess who she was named after lmao,thastevieg bunnys name lucy ahead guess named lmao
800497,4,1467917277,Mon Apr 06 22:48:12 PDT 2009,NO_QUERY,inworship,@pixelpipe any updates for iPhone OS 3.0 yet? I miss you guys ,pixelpipe updates iphone miss guys
800498,4,1467917280,Mon Apr 06 22:48:10 PDT 2009,NO_QUERY,TiffKittie,"Denise, I love you. ",denise love
800499,4,1467917300,Mon Apr 06 22:48:10 PDT 2009,NO_QUERY,liviudruga,"Happy Morning, la toat? lumea!  ",happy morning toat lumea
800500,4,1467917329,Mon Apr 06 22:48:11 PDT 2009,NO_QUERY,ayam_me,@CTesdahl well you can always digg or stumble...both have aided me greatly in wasting countless hours of my life ,ctesdahl well always digg stumble aided greatly wasting countless hours life
800501,4,1467917337,Mon Apr 06 22:48:11 PDT 2009,NO_QUERY,CharlotteSpeaks,vote for @xxStephy http://www.tripcentral.ca/PHP/funny/index.php?action=playVideo&amp;videoID=89 !  yayyy,vote xxstephy yayyy
800502,4,1467917339,Mon Apr 06 22:48:11 PDT 2009,NO_QUERY,masuhujo,"Played @ gpokr.com, busted some n00b arses  waiting for pokerstars freeroll to begin and having coffeeeeeee!!!",played gpokr busted arses waiting pokerstars freeroll begin coffeeeeeee
800503,4,1467917377,Mon Apr 06 22:48:11 PDT 2009,NO_QUERY,goodlaura,@XPhile1908 &quot;convenience&quot; of the remedy &lt;---That's just cuz you are a doc!  #24,xphile quot convenience quot remedy
800504,4,1467917496,Mon Apr 06 22:48:14 PDT 2009,NO_QUERY,riotandahalf,Karaoke with XT on Wed and drum lessons on Thursday!!! What a week... I'll work somewhere in there ,karaoke drum lessons thursday week work somewhere
800505,4,1467917502,Mon Apr 06 22:48:14 PDT 2009,NO_QUERY,thegame87,@pepstein Type it on the blog post and print it ,pepstein type blog post print
800506,4,1467917541,Mon Apr 06 22:48:14 PDT 2009,NO_QUERY,Hornbach,@fachatc  Obi und Hornbach. #Baumarkt (via twitter.com): @fachatc  Obi und Hornbach. #Baumarkt http://tiny.. http://tinyurl.com/d9wnza,fachatc hornbach baumarkt twitter fachatc hornbach baumarkt
800507,4,1467917580,Mon Apr 06 22:48:15 PDT 2009,NO_QUERY,carladarling,"@honey_honeybun Aw, thanks...let's hope so! I am more worried about Geoff's teeth! Hope you are having a good day, H or HB. ",honey honeybun thanks hope worried geoff teeth hope good
800508,4,1467917605,Mon Apr 06 22:48:16 PDT 2009,NO_QUERY,Kellye9,Watching Keith Olbermann(late late rerun) then it's on to The Daily Show which is having Michael J. Fox on as guest. My high school crush ,watching keith olbermann late late rerun daily show michael guest high school crush
800509,4,1467917606,Mon Apr 06 22:48:17 PDT 2009,NO_QUERY,imtrevonte,@imagejennation @whitrt we found a great Chinese place to hang out at ,imagejennation whitrt found great chinese place hang
800510,4,1467917662,Mon Apr 06 22:48:16 PDT 2009,NO_QUERY,tataencu,"@esotericsean heh, thanks for advertising my skills ",esotericsean thanks advertising skills
800511,4,1467917666,Mon Apr 06 22:48:17 PDT 2009,NO_QUERY,AprilBraswell,@pmeanwellralph not at ALL.  I was SO offline from here for about 6 wks with my PACKING and then MOVING to #Vegas. ,pmeanwellralph offline packing moving vegas
800512,4,1467917672,Mon Apr 06 22:48:17 PDT 2009,NO_QUERY,feministreview,@aaminahh I'm excited about the books you received too! ,aaminahh excited books received
800513,4,1467917716,Mon Apr 06 22:48:17 PDT 2009,NO_QUERY,_LLcoolV_,@DonnieWahlberg 8 more days Wahlberg.. .then it's YOU and ME !!    Finally!!!,donniewahlberg days wahlberg finally
800514,4,1467917723,Mon Apr 06 22:48:18 PDT 2009,NO_QUERY,shiggz,@everyone if im following u. . .its mandatory u follow me ,everyone following mandatory follow
800515,4,1467917773,Mon Apr 06 22:48:18 PDT 2009,NO_QUERY,surinderxx,@codelust the dvd is with me. will bring when we meet next ,codelust bring meet next
800516,4,1467917869,Mon Apr 06 22:48:20 PDT 2009,NO_QUERY,Turkish_Goddess,@Sexxyindividual well i dunno..i didnt give him an ans yet  u kno who am i talkin bout??,sexxyindividual well dunno didnt give talkin bout
800517,4,1467917870,Mon Apr 06 22:48:20 PDT 2009,NO_QUERY,chatterbox1213,@pkahleeb how that big baby boy doing? How are you and Em doing? Have you figured out you may never get a full nights rest again? ,pkahleeb baby figured never full nights rest
800518,4,1467917878,Mon Apr 06 22:48:20 PDT 2009,NO_QUERY,sprngboardAnita,@coryBasil Hurry up and be the first person to publish a book of twitters! ,corybasil hurry first person publish book twitters
800519,4,1467917902,Mon Apr 06 22:48:21 PDT 2009,NO_QUERY,eleonor,@stevonelson  I like that one. I've used it on a project here.,stevonelson like used project
800520,4,1467917926,Mon Apr 06 22:48:24 PDT 2009,NO_QUERY,Huongii,playing with my new toys ,playing toys
800521,4,1467917956,Mon Apr 06 22:48:22 PDT 2009,NO_QUERY,Julianna237,A fair goodnight sweet Twitters. Have pleasing dreams and a restful slumber. ,fair goodnight sweet twitters pleasing dreams restful slumber
800522,4,1467917989,Mon Apr 06 22:48:22 PDT 2009,NO_QUERY,themiminator,@marsacademy ugh I am so jealous of you. I miss those boys. Tell them I say hi. ,marsacademy jealous miss boys tell
800523,4,1467917991,Mon Apr 06 22:48:22 PDT 2009,NO_QUERY,JackInChicago,Budget: A method for going broke methodically.    #1liners,budget method going broke methodically liners
800524,4,1467918009,Mon Apr 06 22:48:23 PDT 2009,NO_QUERY,Hollywood_Trey,@naughtyhaughty Sooo chill!  So what part do u live in? I went 2 Laguna Creek in South Sac then got my own place in Citrus Heights...,naughtyhaughty sooo chill part live went laguna creek south place citrus heights
800525,4,1467918032,Mon Apr 06 22:48:23 PDT 2009,NO_QUERY,amandaniqole,@StacieLane  How are you? Was good seeing you @ Lip Service last week!,stacielane good seeing service last week
800526,4,1467918078,Mon Apr 06 22:48:24 PDT 2009,NO_QUERY,spacetrinity,@KeepinUpWKris omg you are the best mom...your girls are blessed ,keepinupwkris best girls blessed
800527,4,1467918095,Mon Apr 06 22:48:26 PDT 2009,NO_QUERY,mikkamikkz,is watching CSI : NY.  ) Excited for Lighting Workshop. ,watching excited lighting workshop
800528,4,1467918096,Mon Apr 06 22:48:24 PDT 2009,NO_QUERY,Kaylalallama,Fine-tuning part of a song Maddy and I r making.  Sounding good. I feel pro. Not. Hahaha,fine tuning part song maddy making sounding good feel hahaha
800529,4,1467918109,Mon Apr 06 22:48:25 PDT 2009,NO_QUERY,agnes_griffins,shares Yeheeyyy! My karma has gone up  http://plurk.com/p/mzrpe,shares yeheeyyy karma gone
800530,4,1467918117,Mon Apr 06 22:48:25 PDT 2009,NO_QUERY,pratama,"@javajive humm, the iStore had alot of similiar reqs. Maybe you should head their way ",javajive humm istore alot similiar reqs maybe head
800531,4,1467918126,Mon Apr 06 22:48:25 PDT 2009,NO_QUERY,britto819,@pocketfulofme hahaha i so should of! but my nails were wet. hehe.but he was helpful  he flipped the magazine pages for me ,pocketfulofme hahaha nails hehe helpful flipped magazine pages
800532,4,1467918140,Mon Apr 06 22:48:25 PDT 2009,NO_QUERY,jessepotter,Blackberry Bold and Kingston 8gb microsd card en route ,blackberry bold kingston microsd card route
800533,4,1467918250,Mon Apr 06 22:48:27 PDT 2009,NO_QUERY,MARKiNTHEKNOW,@ontheMAPP DITTO! not as good as the Nirvana Sandwiches ,onthemapp ditto good nirvana sandwiches
800534,4,1467918278,Mon Apr 06 22:48:28 PDT 2009,NO_QUERY,Mestiza527,@augustineiv Thank you ,augustineiv thank
800535,4,1467918315,Mon Apr 06 22:48:28 PDT 2009,NO_QUERY,SilkCharm,@kcarruthers *flicks hair* I prefer to be called a &quot;twenius&quot; ,kcarruthers flicks hair prefer called quot twenius quot
800536,4,1467918345,Mon Apr 06 22:48:29 PDT 2009,NO_QUERY,Moonflowerchild,"@Steve_Buscemi And the weather in England, at this hour of the morning (6:47 am) is cool, gloomy &amp; crap. YOU have a nice day, mate! ",steve buscemi weather england hour morning cool gloomy crap nice mate
800537,4,1467918352,Mon Apr 06 22:48:29 PDT 2009,NO_QUERY,sierrabuggie,Im going to JAY LENO!!! ,going leno
800538,4,1467918377,Mon Apr 06 22:48:31 PDT 2009,NO_QUERY,KatsManDEW,"@DonnieWahlberg Yessirrr! Don't give anyone that much power, do what makes you happy...that's why I'll be seeing you in da summah!! ",donniewahlberg yessirrr give anyone much power makes happy seeing summah
800539,4,1467918403,Mon Apr 06 22:48:30 PDT 2009,NO_QUERY,LookThunder,ADD ME ON MYSPACE!!!  myspace.com/LookThunder,myspace myspace lookthunder
800540,4,1467918433,Mon Apr 06 22:48:30 PDT 2009,NO_QUERY,JenniKnight,@JonathanRKnight how does it feel to have thousands of girls anwering ur every twitter? Must be cool ,jonathanrknight feel thousands girls anwering every twitter must cool
800541,4,1467918489,Mon Apr 06 22:48:31 PDT 2009,NO_QUERY,saritaonline,"I'm up. quite... err, early. My colleague &amp; i are off for outfit hunting. Need some new gowns. Gonna leave my 2 big babies sleeping. ",quite early colleague outfit hunting need gowns leave babies sleeping
800542,4,1467918504,Mon Apr 06 22:48:31 PDT 2009,NO_QUERY,ayakyl,agghhhh  looosing my mind!!!!,agghhhh looosing mind
800543,4,1467918533,Mon Apr 06 22:48:32 PDT 2009,NO_QUERY,Anchelspain,"Amazing night in Dallas with my Advanced TV Production class  Happy Birhtday, Sam!!",amazing night dallas advanced production class happy birhtday
800544,4,1467918585,Mon Apr 06 22:48:33 PDT 2009,NO_QUERY,babyhoney73,ugh... allergies are killing me tonight! this house is driving me crazy! you and i should just run off and live in a bubble together  yes?,allergies killing tonight house driving crazy live bubble together
800545,4,1467918595,Mon Apr 06 22:48:33 PDT 2009,NO_QUERY,DanaSully,"@DaveLindquist casting director called me today, she's wicked excited &amp; is presenting us to the producers. I'll let you know when I know ",davelindquist casting director called today wicked excited presenting producers know know
800546,4,1467918699,Mon Apr 06 22:48:35 PDT 2009,NO_QUERY,Bleakey,@busybeeblogger I hope so too. More movies where we get to see his lil Gilles again hopefully ,busybeeblogger hope movies gilles hopefully
800547,4,1467918715,Mon Apr 06 22:48:35 PDT 2009,NO_QUERY,SammSpiry,"just gott homeee, sawww the haunting off conetticuttt. haha SCARYYY!  going to florida on thursdayyy! &lt;3",gott homeee sawww haunting conetticuttt haha scaryyy going florida thursdayyy
800548,4,1467918717,Mon Apr 06 22:48:35 PDT 2009,NO_QUERY,amanorris,@legmar @linnix glad to see my household problems entertain you ,legmar linnix glad household problems entertain
800549,4,1467918733,Mon Apr 06 22:48:35 PDT 2009,NO_QUERY,Killacamie,@surfclubhit hope you had fun ,surfclubhit hope
800550,4,1467918741,Mon Apr 06 22:48:35 PDT 2009,NO_QUERY,allietrimm,is home. Hmmm how lovely to be in 85 degree weather. ,home hmmm lovely degree weather
800551,4,1467918835,Mon Apr 06 22:48:37 PDT 2009,NO_QUERY,cbmatthews,@stacylav Then I'll you a Vancooooooover shout out to your new &quot;personal&quot; account. ,stacylav vancooooooover shout quot personal quot account
800552,4,1467918836,Mon Apr 06 22:48:37 PDT 2009,NO_QUERY,magicboop,@EricBttn Yeah right!! Just hang out with the cast and accidentally have ALEX fall in love with you too right??? ,ericbttn yeah right hang cast accidentally alex fall love right
800553,4,1467918874,Mon Apr 06 22:48:38 PDT 2009,NO_QUERY,shenggai,There's always something good happening in our lives. We just have to open our eyes and take time to realize... ,always something good happening lives open eyes take time realize
800554,4,1467918913,Mon Apr 06 22:48:39 PDT 2009,NO_QUERY,msROC,@brainstormprick broke ya record and i got 2 witness it  yaaaay!,brainstormprick broke record witness yaaaay
800555,4,1467919040,Mon Apr 06 22:48:41 PDT 2009,NO_QUERY,Jessiesaurusrex,@DerekHousman holler boooooo! haha I founnndddd you ,derekhousman holler boooooo haha founnndddd
800556,4,1467919098,Mon Apr 06 22:48:43 PDT 2009,NO_QUERY,bergenlarsen,@AngelsMind hey hey. ,angelsmind
800557,4,1467919117,Mon Apr 06 22:48:43 PDT 2009,NO_QUERY,OzMPSclub,Great to see you following us as well @mazda3rev ,great following well mazda
800558,4,1467919135,Mon Apr 06 22:48:43 PDT 2009,NO_QUERY,IluvJoelMadden,@frenchGCfan I live in Sweeeeden  it's SO boring here -.-,frenchgcfan live sweeeeden boring
800559,4,1467919144,Mon Apr 06 22:48:43 PDT 2009,NO_QUERY,xo_amanda_xo,@mrskutcher it's only 1am here...i'm just on my way TO bed lol. weird. hope you have a good morning! ,mrskutcher weird hope good morning
800560,4,1467919181,Mon Apr 06 22:48:44 PDT 2009,NO_QUERY,Donniesgirl34,@_writersblock_  me too. thought I was going to bed but had to reply to jon &amp; donnie ,writersblock thought going reply donnie
800561,4,1467919214,Mon Apr 06 22:48:44 PDT 2009,NO_QUERY,Skvor,Just bought a car!!! YAY for me! ,bought
800562,4,1467919261,Mon Apr 06 22:48:45 PDT 2009,NO_QUERY,hjmay22,"@ddlovato heydemi  whats up? haha, i just wanted to say i love you music and your a really talented person. love to hear from you &lt;3",ddlovato heydemi whats haha wanted love music really talented person love hear
800563,4,1467919286,Mon Apr 06 22:48:45 PDT 2009,NO_QUERY,leahbesajimenez,"@milagro88 LOL! That's ok. Yeah, we did.  He's looking forward to Thursday since we're going around for Visita Iglesia. 14 churches!",milagro yeah looking forward thursday since going around visita iglesia churches
800564,4,1467919359,Mon Apr 06 22:48:47 PDT 2009,NO_QUERY,roXXX_WWF,OMG .. Have to load up the iPOD off to Fresno tomorrow.. I need to stay entertained.  Leaving at 4 am urrrggg!,load ipod fresno tomorrow need stay entertained leaving urrrggg
800565,4,1467919365,Mon Apr 06 22:48:47 PDT 2009,NO_QUERY,jessicaca,That would be why @JonathanRKnight laughed at me when I told him my username has caca in it. lol ,would jonathanrknight laughed told username caca
800566,4,1467919403,Mon Apr 06 22:48:47 PDT 2009,NO_QUERY,Himanshukoolwal,"Tune Hotels, has opened bookings for brand new rooms in its upcoming new hotels in Kuching. ",tune hotels opened bookings brand rooms upcoming hotels kuching
800567,4,1467919430,Mon Apr 06 22:48:48 PDT 2009,NO_QUERY,mlourdesr5,@wolfsoul Thanks!  ,wolfsoul thanks
800568,4,1467919449,Mon Apr 06 22:48:48 PDT 2009,NO_QUERY,jfreem94,"@HeatherSullivan and, by the way, thanks for helping me define that better. ",heathersullivan thanks helping define better
800569,4,1467919509,Mon Apr 06 22:48:49 PDT 2009,NO_QUERY,ryan_romero,@laurenrodriguez try it and see. it's all trial and error. ,laurenrodriguez trial error
800570,4,1467919518,Mon Apr 06 22:48:51 PDT 2009,NO_QUERY,truantrebellion,"@MrSabur sweet, thank you ",mrsabur sweet thank
800571,4,1467919610,Mon Apr 06 22:48:51 PDT 2009,NO_QUERY,riotandahalf,And p.s. I'm getting paid to boss my sister around ,getting paid boss sister around
800572,4,1467919645,Mon Apr 06 22:48:51 PDT 2009,NO_QUERY,ciairuhh,Yess! Twittering from my phone again! ,yess twittering phone
800573,4,1467919719,Mon Apr 06 22:48:53 PDT 2009,NO_QUERY,almostcool,"@anaperiodista still its fun to go out there. im jealous, you were at Wrigley field though., i might have to go out there this summer ",anaperiodista still jealous wrigley field though might summer
800574,4,1467919722,Mon Apr 06 22:48:53 PDT 2009,NO_QUERY,amyululani,"@LBheart_Jessica Yes... I'm going to Kenya in August for 10 days w/ Tumaini International, loving on cute AIDS orphans. SO excited! ",lbheart jessica going kenya august days tumaini international loving cute aids orphans excited
800575,4,1467919780,Mon Apr 06 22:48:54 PDT 2009,NO_QUERY,XAlien88,@ycsing that's nicki our monday night drag queen... ,ycsing nicki monday night drag queen
800576,4,1467919787,Mon Apr 06 22:48:54 PDT 2009,NO_QUERY,laura_valerie,@pointlesswords Sorry no credit - switched Jose for Xavier ,pointlesswords sorry credit switched jose xavier
800577,4,1467919799,Mon Apr 06 22:48:54 PDT 2009,NO_QUERY,mactavish,@warp I love that Aussie cattle dog story ,warp love aussie cattle story
800578,4,1467919800,Mon Apr 06 22:48:54 PDT 2009,NO_QUERY,graybs13,@MFeatherstone way to pick a winner! ,mfeatherstone pick winner
800579,4,1467919816,Mon Apr 06 22:48:55 PDT 2009,NO_QUERY,imitchie,"called my hunnybunny, and i miss her already!  night lova'!",called hunnybunny miss already night lova
800580,4,1467933536,Mon Apr 06 22:52:48 PDT 2009,NO_QUERY,josephinechang,"@willkuhn Granular synth tutorial = cute  Oh, and very informative, too.",willkuhn granular synth tutorial cute informative
800581,4,1467933614,Mon Apr 06 22:52:49 PDT 2009,NO_QUERY,You_Love_Random,100 followers - that is exciting ,followers exciting
800582,4,1467933622,Mon Apr 06 22:52:52 PDT 2009,NO_QUERY,MonikkaB,"@paul_e_wog haha, I dunno about the gay..I read it more in a Strong Bad voice. ",paul haha dunno read strong voice
800583,4,1467933667,Mon Apr 06 22:52:50 PDT 2009,NO_QUERY,paulsgildea,Trying out the new Riedel glasses ,trying riedel glasses
800584,4,1467933747,Mon Apr 06 22:52:52 PDT 2009,NO_QUERY,coreyann,@JonathanRKnight I am beginning to think that you are now finally Twiverted ,jonathanrknight beginning think finally twiverted
800585,4,1467933996,Mon Apr 06 22:52:58 PDT 2009,NO_QUERY,InvisibleBee,"Hungry! Hungry hungry hungry. Starvin' like Marvin. Only, he isn't starvin' anymore, I just fed him his nightly fish-food ",hungry hungry hungry hungry starvin like marvin starvin anymore nightly fish food
800586,4,1467934015,Mon Apr 06 22:52:56 PDT 2009,NO_QUERY,bebe33,@noarmsjames my lovely man is cooking me dinner and then we're going for a walk ,noarmsjames lovely cooking dinner going walk
800587,4,1467934017,Mon Apr 06 22:52:56 PDT 2009,NO_QUERY,tsarnick,@RumLover if more than one lady agrees to attend with with you then I am fine with it! ,rumlover lady agrees attend fine
800588,4,1467934019,Mon Apr 06 22:52:56 PDT 2009,NO_QUERY,Magnumatic,I'm getting ready to drink tea.. Emma's gonna eat some Rice meal. ,getting ready drink emma rice meal
800589,4,1467934256,Mon Apr 06 22:53:00 PDT 2009,NO_QUERY,sarah7246,@DonnieWahlberg you make me smile ,donniewahlberg make smile
800590,4,1467934276,Mon Apr 06 22:53:00 PDT 2009,NO_QUERY,LaTtEX,@lucky_23 Your avatar is teh purdiness ,lucky avatar purdiness
800591,4,1467934366,Mon Apr 06 22:53:02 PDT 2009,NO_QUERY,Lindsey_,"@jennifermf totally know what u mean!this late night stuff has been 2 my detriment 4 YEARS,lol;society is discriminatory toward night ppl ",jennifermf totally know mean late night stuff detriment years society discriminatory toward night
800592,4,1467934369,Mon Apr 06 22:53:02 PDT 2009,NO_QUERY,Rickenbacker,Survived the night time gherkins.  Heads swimming with ideas this morning.  Only a few of them are actually workable. Time to get busy! ,survived night time gherkins heads swimming ideas morning actually workable time busy
800593,4,1467934438,Mon Apr 06 22:53:03 PDT 2009,NO_QUERY,giraffey44,I'm on brookes computer on piczo and twitter watching viva la bam. ?luv it? its 1:00 am and still in my skinny jeans. ,brookes computer piczo twitter watching viva still skinny jeans
800594,4,1467934550,Mon Apr 06 22:53:05 PDT 2009,NO_QUERY,sugarCookie16,@angiekaybee yep i saw him in february and i get to see @dfcook on may 8th. looking forward to seeing him again ,angiekaybee february dfcook looking forward seeing
800595,4,1467934615,Mon Apr 06 22:53:06 PDT 2009,NO_QUERY,TheRealJessicaS,@youtube  check it out  my page subcribe updating soon http://www.youtube.com/user/KoolKidzBlock,youtube check page subcribe updating soon
800596,4,1467934702,Mon Apr 06 22:53:07 PDT 2009,NO_QUERY,DjDATZ,really hungry...so i grabbed some ice cream from the freeze. ,really hungry grabbed cream freeze
800597,4,1467934706,Mon Apr 06 22:53:08 PDT 2009,NO_QUERY,nanasus,I'm new and lost ,lost
800598,4,1467934743,Mon Apr 06 22:53:08 PDT 2009,NO_QUERY,mariaandros,@rveturis that is very sweet of you to say ,rveturis sweet
800599,4,1467934783,Mon Apr 06 22:53:09 PDT 2009,NO_QUERY,SherylBreuker,@PhoneBoy I can't wait to read that. ,phoneboy wait read
800600,4,1467934850,Mon Apr 06 22:53:10 PDT 2009,NO_QUERY,Cryyyystal,My pinky toe has been broken for months. I should be concerned :| ,pinky broken months concerned
800601,4,1467934893,Mon Apr 06 22:53:12 PDT 2009,NO_QUERY,charlief,goodnight everyone ,goodnight everyone
800602,4,1467935037,Mon Apr 06 22:53:13 PDT 2009,NO_QUERY,AbonyAftershock,I loved today ,loved today
800603,4,1467935077,Mon Apr 06 22:53:14 PDT 2009,NO_QUERY,no_faith_left,@EmilyCello Nessun realmente! ... I guess &quot;No! Davvvero!&quot; is what you mean ,emilycello nessun realmente guess quot davvvero quot mean
800604,4,1467935144,Mon Apr 06 22:53:15 PDT 2009,NO_QUERY,Sideache,I noticed a lot of Apple product placement tonight  #hhrs,noticed apple product placement tonight hhrs
800605,4,1467935173,Mon Apr 06 22:53:15 PDT 2009,NO_QUERY,maryamdsesth,class surprised me with a bday cake in Lit class. best bday surprise in a LOOOOOONNNNG while ,class surprised bday cake class best bday surprise loooooonnnng
800606,4,1467935201,Mon Apr 06 22:53:16 PDT 2009,NO_QUERY,Karageorgakis,@nikan Did it just begin to... reveal the true nature of the company? ,nikan begin reveal true nature company
800607,4,1467935216,Mon Apr 06 22:53:16 PDT 2009,NO_QUERY,XXXskyla,@Twinnadryl lol freak session wit ya wifey eh? hah ,twinnadryl freak session wifey
800608,4,1467935278,Mon Apr 06 22:53:17 PDT 2009,NO_QUERY,vegasbab,@ilvdbch yes I've met many a good one. The last one just kinda sucked ,ilvdbch many good last kinda sucked
800609,4,1467935297,Mon Apr 06 22:53:17 PDT 2009,NO_QUERY,dfcook,yeah guys i will totally bring dublin to the party. he would love the company. ,yeah guys totally bring dublin party would love company
800610,4,1467935348,Mon Apr 06 22:53:18 PDT 2009,NO_QUERY,idibuidi,noches twitterricolsss ,noches twitterricolsss
800611,4,1467935366,Mon Apr 06 22:53:19 PDT 2009,NO_QUERY,AZ_Kelli,"@azmamakim Now I get to take Ash to and from school   Mornings will be crazy, but my kiddos will love it!",azmamakim take school mornings crazy kiddos love
800612,4,1467935370,Mon Apr 06 22:53:19 PDT 2009,NO_QUERY,russki_fro,@benhamin thank you ,benhamin thank
800613,4,1467935371,Mon Apr 06 22:53:19 PDT 2009,NO_QUERY,psusanto,@hsumilo too much playing wii la ... dont bluff ,hsumilo much playing dont bluff
800614,4,1467935381,Mon Apr 06 22:53:19 PDT 2009,NO_QUERY,jaymoney510,@islandcubfree but of course bud ,islandcubfree course
800615,4,1467935382,Mon Apr 06 22:53:19 PDT 2009,NO_QUERY,JoannaAngel,@hellhousemedia ok thank you for the modivation ,hellhousemedia thank modivation
800616,4,1467935447,Mon Apr 06 22:53:20 PDT 2009,NO_QUERY,BlokesLib,@mandiebear I promise.I am so tired today I think it'll be an early one for me too. Tis 4pm &amp; I'm stuffed  #blib,mandiebear promise tired today think early stuffed blib
800617,4,1467935467,Mon Apr 06 22:53:20 PDT 2009,NO_QUERY,Shabbybebe,"@Bncngoffthwlls Like the ones i have now, but am willing to look at other ones ",bncngoffthwlls like ones willing look ones
800618,4,1467935506,Mon Apr 06 22:53:21 PDT 2009,NO_QUERY,ohappleda,@sarahmorrmorr having a marathon now!!!!! ,sarahmorrmorr marathon
800619,4,1467935515,Mon Apr 06 22:53:21 PDT 2009,NO_QUERY,ChanningDodson,@chasepino I wish I was as cool as you.. ,chasepino wish cool
800620,4,1467935583,Mon Apr 06 22:53:22 PDT 2009,NO_QUERY,kemishamonae,is sitting around...wondering what's next!  ,sitting around wondering next
800621,4,1467935628,Mon Apr 06 22:53:23 PDT 2009,NO_QUERY,prasannathani,"@CheapyD sweet, new episode of cagcast, thnx cheapy ",cheapyd sweet episode cagcast thnx cheapy
800622,4,1467935630,Mon Apr 06 22:53:23 PDT 2009,NO_QUERY,Pinklovz21,"Boredum.. can be, well.... boring. lol Still figuring out twitter.. HI Mitchel... lol sorry im bugging you but i only have 3 peeps so far ",boredum well boring still figuring twitter mitchel sorry bugging peeps
800623,4,1467935664,Mon Apr 06 22:53:24 PDT 2009,NO_QUERY,ray__J,so sleepy. good times tonight though ,sleepy good times tonight though
800624,4,1467935675,Mon Apr 06 22:53:24 PDT 2009,NO_QUERY,Jana1976,@DonnieWahlberg My kids get up and wish you a good morning  They donï¿½t know what time it is in america ,donniewahlberg kids wish good morning know time america
800625,4,1467935741,Mon Apr 06 22:53:25 PDT 2009,NO_QUERY,cMurd0c,@NickityNatNat Color it purple! ,nickitynatnat color purple
800626,4,1467935755,Mon Apr 06 22:53:25 PDT 2009,NO_QUERY,AussieJBlover89,"@Lee_Knight lmao! thanks Lee XD, would u like to join in our craziness as well lolol  ROFL come &amp; join we don't bite.. not hard anyway! ;)",knight lmao thanks would like join craziness well lolol rofl come join bite hard anyway
800627,4,1467935796,Mon Apr 06 22:53:29 PDT 2009,NO_QUERY,anna_bass,back in kY!! ,back
800628,4,1467935815,Mon Apr 06 22:53:28 PDT 2009,NO_QUERY,Aly_S,@ddlovato I saw u were on and I just wanted to say hi! U r an amazin person + an inspiration.Thank you so much! I hope I can meet u 1 day ,ddlovato wanted amazin person inspiration thank much hope meet
800629,4,1467935881,Mon Apr 06 22:53:28 PDT 2009,NO_QUERY,zac_in_ak,@AK_NG you are not insane your husband tho not to sure ,insane husband sure
800630,4,1467935916,Mon Apr 06 22:53:29 PDT 2009,NO_QUERY,angielaaa,"@Skiddybabyyy baha. leave it to them to start a fight ,, grr, oh well atleast it makes for amazing entertainment ",skiddybabyyy baha leave start fight well atleast makes amazing entertainment
800631,4,1467935975,Mon Apr 06 22:53:30 PDT 2009,NO_QUERY,its4am,@RightNowRadio here's one more music to cool it down.  ? http://blip.fm/~3x99s,rightnowradio music cool
800632,4,1467935976,Mon Apr 06 22:53:32 PDT 2009,NO_QUERY,annabethblue,@ferretfreakx4  I had so much fun tonight!    And I'm totally stealing all your pictures when you upload them.  hehehe,ferretfreakx much tonight totally stealing pictures upload hehehe
800633,4,1467935984,Mon Apr 06 22:53:30 PDT 2009,NO_QUERY,ponyy,@turtlebus i want a seahorse. ,turtlebus want seahorse
800634,4,1467935996,Mon Apr 06 22:53:30 PDT 2009,NO_QUERY,amyg0716,"@ddlovato , i lovee you  check out hermans hermits. old, but classic group  i got like 4 of their songs stuck in my head  reply? &lt;3",ddlovato lovee check hermans hermits classic group like songs stuck head reply
800635,4,1467936067,Mon Apr 06 22:53:32 PDT 2009,NO_QUERY,alicelee09,@erin2011 If you have any questions about journalism don't hesitate!   Good luck with everything!,erin questions journalism hesitate good luck everything
800636,4,1467936123,Mon Apr 06 22:53:33 PDT 2009,NO_QUERY,brivonboo,@nicolerichie that was my favorite show/series when i was little! ,nicolerichie favorite show series little
800637,4,1467936177,Mon Apr 06 22:53:34 PDT 2009,NO_QUERY,bbjuliejules,hi Dianna ...this is so cool ... i just recently started twittering ,dianna cool recently started twittering
